teamid,season,player_id,player,birth_date,height,leagueid,num,position,weight,age,exp,school,team_players
1610612759,2013,2588,Matt Bonner,1980-04-05,6.833333333333333,00,15,F-C,235,34,9,Florida,15
1610612759,2013,203382,Aron Baynes,1986-12-09,6.833333333333333,00,16,F-C,260,27,1,Washington State,15
1610612759,2014,203937,Kyle Anderson,1993-09-20,6.75,00,1,F,230,21,0,UCLA,15
1610612759,2014,202695,Kawhi Leonard,1991-06-29,6.583333333333333,00,2,F,230,24,3,San Diego State,15
1610612759,2014,201158,Marco Belinelli,1986-03-25,6.416666666666667,00,3,F-G,210,29,7,"Bologna, Italy",15
1610612759,2014,202709,Cory Joseph,1991-08-20,6.25,00,5,G,190,23,3,Texas,15
1610612759,2014,201988,Patty Mills,1988-08-11,6,00,8,G,185,26,5,Saint Mary's (CA),15
1610612759,2014,2225,Tony Parker,1982-05-17,6.166666666666667,00,9,G,185,33,13,"Paris, France",15
1610612759,2014,201965,Jeff Ayres,1987-04-29,6.75,00,11,F-C,250,28,4,Arizona State,15
1610612759,2014,201980,Danny Green,1987-06-22,6.5,00,14,G-F,215,28,5,North Carolina,15
1610612759,2014,2588,Matt Bonner,1980-04-05,6.833333333333333,00,15,C-F,235,35,10,Florida,15
1610612759,2014,203382,Aron Baynes,1986-12-09,6.833333333333333,00,16,C-F,260,28,2,Washington State,15
1610612759,2015,203937,Kyle Anderson,1993-09-20,6.75,00,1,F,230,22,1,UCLA,15
1610612759,2015,202695,Kawhi Leonard,1991-06-29,6.583333333333333,00,2,F,230,25,4,San Diego State,15
1610612759,2015,201988,Patty Mills,1988-08-11,6,00,8,G,185,27,6,Saint Mary's (CA),15
1610612759,2015,2225,Tony Parker,1982-05-17,6.166666666666667,00,9,G,185,34,14,"Paris, France",15
1610612759,2015,200746,LaMarcus Aldridge,1985-07-19,6.916666666666667,00,12,F,240,30,9,Texas,15
1610612759,2015,201980,Danny Green,1987-06-22,6.5,00,14,G-F,215,29,6,North Carolina,15
1610612759,2015,2588,Matt Bonner,1980-04-05,6.833333333333333,00,15,C-F,235,36,11,Florida,15
1610612759,2015,203613,Jonathon Simmons,1989-09-14,6.5,00,17,G-F,195,26,0,Houston,15
1610612759,2015,1938,Manu Ginobili,1977-07-28,6.5,00,20,G,205,38,13,"Bahia Blanca, Argentina",15
1610612759,2015,1495,Tim Duncan,1976-04-25,6.916666666666667,00,21,C-F,250,40,18,Wake Forest,15
1610612759,2016,203937,Kyle Anderson,1993-09-20,6.75,00,1,G-F,230,23,2,UCLA,15
1610612759,2016,202695,Kawhi Leonard,1991-06-29,6.583333333333333,00,2,F,230,26,5,San Diego State,15
1610612759,2016,203473,Dewayne Dedmon,1989-08-12,7,00,3,C,245,27,3,Southern California,15
1610612759,2016,1627749,Dejounte Murray,1996-09-19,6.416666666666667,00,5,G,170,20,0,Washington,15
1610612759,2016,201988,Patty Mills,1988-08-11,6,00,8,G,185,28,7,Saint Mary's (CA),15
1610612759,2016,2225,Tony Parker,1982-05-17,6.166666666666667,00,9,G,185,35,15,"Paris, France",15
1610612759,2016,101135,David Lee,1983-04-29,6.75,00,10,F-C,245,34,11,Florida,15
1610612759,2016,1627854,Bryn Forbes,1993-07-23,6.25,00,11,G,190,23,0,Michigan State,15
1610612759,2016,200746,LaMarcus Aldridge,1985-07-19,6.916666666666667,00,12,F,260,31,10,Texas,15
1610612759,2016,201980,Danny Green,1987-06-22,6.5,00,14,G-F,215,30,7,North Carolina,15
1610612759,2017,203937,Kyle Anderson,1993-09-20,6.75,00,1,F,230,24,4,UCLA,17
1610612759,2017,202695,Kawhi Leonard,1991-06-29,6.583333333333333,00,2,F,230,26,7,San Diego State,17
1610612759,2017,203464,Brandon Paul,1991-04-30,6.333333333333333,00,3,G,200,27,1,NA,17
1610612759,2017,1628401,Derrick White,1994-07-02,6.333333333333333,00,4,G,190,23,1,Colorado,17
1610612759,2017,1627749,Dejounte Murray,1996-09-19,6.416666666666667,00,5,G,170,21,2,Washington,17
1610612759,2017,201988,Patty Mills,1988-08-11,6,00,8,G,185,29,9,Saint Mary's (CA),17
1610612759,2017,2225,Tony Parker,1982-05-17,6.166666666666667,00,9,G,185,36,17,"Paris, France",17
1610612759,2017,1627856,Matt Costello,1993-08-05,6.833333333333333,00,10,F-C,240,24,1,Michigan State,17
1610612759,2017,1627854,Bryn Forbes,1993-07-23,6.25,00,11,G,190,24,2,Michigan State,17
1610612759,2017,200746,LaMarcus Aldridge,1985-07-19,6.916666666666667,00,12,F,260,32,12,Texas,17
1610612760,1984,76177,Cory Blackwell,1963-03-27,6.5,00,30,F,210,22,0,Wisconsin,15
1610612760,1984,783,Frank Brickowski,1959-08-14,6.75,00,34,F,240,25,0,Penn State,15
1610612760,1984,1472,Tom Chambers,1959-06-21,6.833333333333333,00,24,F,220,26,3,Utah,15
1610612760,1984,76443,Joe Cooper,1957-09-01,6.833333333333333,00,53,C,230,27,2,Colorado,15
1610612760,1984,76993,Gerald Henderson,1956-01-16,6.166666666666667,00,15,G,175,29,5,Virginia Commonwealth,15
1610612760,1984,77273,Reggie King,1957-02-14,6.5,00,51,F,225,28,5,Alabama,15
1610612760,1984,77516,Tim McCormick,1962-03-10,6.916666666666667,00,40,C,240,23,0,Michigan,15
1610612760,1984,77518,Scooter McCray,1960-02-08,6.75,00,21,F,215,25,1,Louisville,15
1610612760,1984,78093,John Schweitz,1960-04-19,6.5,00,35,G,210,25,0,Richmond,15
1610612760,1984,78149,Jack Sikma,1955-11-14,6.916666666666667,00,43,C,230,29,7,Illinois Wesleyan,15
1610612760,1985,783,Frank Brickowski,1959-08-14,6.75,00,33,F,240,26,1,Penn State,15
1610612760,1985,1472,Tom Chambers,1959-06-21,6.833333333333333,00,24,F,220,27,4,Utah,15
1610612760,1985,76993,Gerald Henderson,1956-01-16,6.166666666666667,00,15,G,175,30,6,Virginia Commonwealth,15
1610612760,1985,77149,George Johnson,1948-12-18,6.916666666666667,00,NA,C,205,37,12,Dillard,15
1610612760,1985,77469,Brian Martin,1962-08-18,6.75,00,35,F,212,23,0,Kansas,15
1610612760,1985,77516,Tim McCormick,1962-03-10,6.916666666666667,00,40,C,240,24,1,Michigan,15
1610612760,1985,1365,Xavier McDaniel,1963-06-04,6.583333333333333,00,34,F,205,23,0,Wichita State,15
1610612760,1985,77852,Mike Phelps,1961-10-03,6.333333333333333,00,25,G,180,24,0,Alcorn State,15
1610612760,1985,77870,David Pope,1962-04-15,6.583333333333333,00,51,F,220,24,1,Norfolk State,15
1610612760,1985,78149,Jack Sikma,1955-11-14,6.916666666666667,00,43,C,230,30,8,Illinois Wesleyan,15
1610612760,1986,1472,Tom Chambers,1959-06-21,6.833333333333333,00,24,F,220,28,5,Utah,14
1610612760,1986,107,Dale Ellis,1960-08-06,6.583333333333333,00,3,G,205,26,3,Tennessee,14
1610612760,1986,77136,Clemon Johnson,1956-09-12,6.833333333333333,00,45,C,240,30,8,Florida A&M,14
1610612760,1986,77144,Eddie Johnson,1955-02-24,6.166666666666667,00,15,G,180,32,9,Auburn,14
1610612760,1986,77280,Curtis Kitchen,1964-01-30,6.75,00,42,F,235,23,0,South Florida,14
1610612760,1986,175,Alton Lister,1958-10-01,7,00,53,C,240,28,5,Arizona State,14
1610612760,1986,77420,Maurice Lucas,1952-02-18,6.75,00,20,F,215,35,10,Marquette,14
1610612760,1986,1365,Xavier McDaniel,1963-06-04,6.583333333333333,00,34,F,205,24,1,Wichita State,14
1610612760,1986,203,Nate McMillan,1964-08-03,6.416666666666667,00,10,G,195,22,0,North Carolina State,14
1610612760,1986,77852,Mike Phelps,1961-10-03,6.333333333333333,00,25,G,180,25,1,Alcorn State,14
1610612760,1987,1472,Tom Chambers,1959-06-21,6.833333333333333,00,24,F,220,29,6,Utah,12
1610612760,1987,107,Dale Ellis,1960-08-06,6.583333333333333,00,3,G,205,27,4,Tennessee,12
1610612760,1987,77136,Clemon Johnson,1956-09-12,6.833333333333333,00,45,C,240,31,9,Florida A&M,12
1610612760,1987,175,Alton Lister,1958-10-01,7,00,53,C,240,29,6,Arizona State,12
1610612760,1987,1365,Xavier McDaniel,1963-06-04,6.583333333333333,00,34,F,205,25,2,Wichita State,12
1610612760,1987,365,Derrick McKey,1966-10-10,6.75,00,31,F,205,21,0,Alabama,12
1610612760,1987,203,Nate McMillan,1964-08-03,6.416666666666667,00,10,G,195,23,1,North Carolina State,12
1610612760,1987,178,Olden Polynice,1964-11-21,7,00,23,C-F,250,23,0,Virginia,12
1610612760,1987,78087,Russ Schoene,1960-04-16,6.833333333333333,00,40,F,210,28,2,Tennessee-Chattanooga,12
1610612760,1987,9,Sedale Threatt,1961-09-10,6.166666666666667,00,4,G,175,26,4,West Virginia Tech,12
1610612760,1988,76091,Greg Ballard,1955-01-29,6.583333333333333,00,42,F,215,34,10,Oregon,14
1610612760,1988,262,Michael Cage,1962-01-28,6.75,00,44,C,224,27,4,San Diego State,14
1610612760,1988,76378,Mike Champion,1964-04-05,6.833333333333333,00,41,F,230,25,0,Gonzaga,14
1610612760,1988,107,Dale Ellis,1960-08-06,6.583333333333333,00,3,G,205,28,5,Tennessee,14
1610612760,1988,422,Avery Johnson,1965-03-25,5.916666666666667,00,15,G,185,24,0,Southern,14
1610612760,1988,175,Alton Lister,1958-10-01,7,00,53,C,240,30,7,Arizona State,14
1610612760,1988,77419,John Lucas,1953-10-31,6.25,00,20,G,175,35,12,Maryland,14
1610612760,1988,1365,Xavier McDaniel,1963-06-04,6.583333333333333,00,34,F,205,26,3,Wichita State,14
1610612760,1988,365,Derrick McKey,1966-10-10,6.75,00,31,F,205,22,1,Alabama,14
1610612760,1988,203,Nate McMillan,1964-08-03,6.416666666666667,00,10,G,195,24,2,North Carolina State,14
1610612760,1989,344,Dana Barros,1967-04-13,5.916666666666667,00,11,G,165,23,0,Boston College,14
1610612760,1989,262,Michael Cage,1962-01-28,6.75,00,44,C,224,28,5,San Diego State,14
1610612760,1989,76497,Quintin Dailey,1961-01-22,6.25,00,20,G,180,29,7,San Francisco,14
1610612760,1989,107,Dale Ellis,1960-08-06,6.583333333333333,00,3,G,205,29,6,Tennessee,14
1610612760,1989,76695,Jim Farmer,1964-09-23,6.333333333333333,00,21,F,190,25,2,Alabama,14
1610612760,1989,77134,Steve Johnson,1957-11-03,6.833333333333333,00,33,C,235,32,8,Oregon State,14
1610612760,1989,422,Avery Johnson,1965-03-25,5.916666666666667,00,15,G,185,25,1,Southern,14
1610612760,1989,431,Shawn Kemp,1969-11-26,6.833333333333333,00,40,F,280,20,0,Trinity Valley Community College,14
1610612760,1989,1365,Xavier McDaniel,1963-06-04,6.583333333333333,00,34,F,205,27,4,Wichita State,14
1610612760,1989,365,Derrick McKey,1966-10-10,6.75,00,31,F,205,23,2,Alabama,14
1610612760,1990,344,Dana Barros,1967-04-13,5.916666666666667,00,11,G,165,24,1,Boston College,13
1610612760,1990,104,Benoit Benjamin,1964-11-22,7,00,0,C,250,26,5,Creighton,13
1610612760,1990,262,Michael Cage,1962-01-28,6.75,00,44,C,224,29,6,San Diego State,13
1610612760,1990,76453,Dave Corzine,1956-04-25,6.916666666666667,00,42,C,250,35,12,DePaul,13
1610612760,1990,76497,Quintin Dailey,1961-01-22,6.25,00,20,G,180,30,8,San Francisco,13
1610612760,1990,698,Eddie Johnson,1959-05-01,NA,00,NA,F,NA,32,9,Illinois,13
1610612760,1990,431,Shawn Kemp,1969-11-26,6.833333333333333,00,40,F,280,21,1,Trinity Valley Community College,13
1610612760,1990,365,Derrick McKey,1966-10-10,6.75,00,31,F,205,24,3,Alabama,13
1610612760,1990,203,Nate McMillan,1964-08-03,6.416666666666667,00,10,G,195,26,4,North Carolina State,13
1610612760,1990,77571,Scott Meents,1964-01-04,6.833333333333333,00,8,F,225,27,1,Illinois,13
1610612760,1991,344,Dana Barros,1967-04-13,5.916666666666667,00,11,G,165,25,2,Boston College,14
1610612760,1991,104,Benoit Benjamin,1964-11-22,7,00,0,C,250,27,6,Creighton,14
1610612760,1991,76268,Tony Brown,1960-07-29,6.5,00,21,F,185,31,6,Arkansas,14
1610612760,1991,262,Michael Cage,1962-01-28,6.75,00,44,C,224,30,7,San Diego State,14
1610612760,1991,55,Marty Conlon,1968-01-19,6.833333333333333,00,24,C,224,24,0,Providence,14
1610612760,1991,76497,Quintin Dailey,1961-01-22,6.25,00,20,G,180,31,9,San Francisco,14
1610612760,1991,698,Eddie Johnson,1959-05-01,NA,00,NA,F,NA,33,10,Illinois,14
1610612760,1991,431,Shawn Kemp,1969-11-26,6.833333333333333,00,40,F,280,22,2,Trinity Valley Community College,14
1610612760,1991,1101,Rich King,1969-04-04,7.166666666666667,00,25,C,260,23,0,Nebraska,14
1610612760,1991,77294,Bart Kofoed,1964-03-24,6.333333333333333,00,23,F,210,28,3,Nebraska-Kearney,14
1610612760,1992,355,Vincent Askew,1966-02-28,6.5,00,17,G,210,27,3,Memphis,13
1610612760,1992,344,Dana Barros,1967-04-13,5.916666666666667,00,3,G,165,26,3,Boston College,13
1610612760,1992,262,Michael Cage,1962-01-28,6.75,00,44,C,224,31,8,San Diego State,13
1610612760,1992,698,Eddie Johnson,1959-05-01,NA,00,NA,F,NA,34,11,Illinois,13
1610612760,1992,431,Shawn Kemp,1969-11-26,6.833333333333333,00,40,F,280,23,3,Trinity Valley Community College,13
1610612760,1992,1101,Rich King,1969-04-04,7.166666666666667,00,25,C,260,24,1,Nebraska,13
1610612760,1992,365,Derrick McKey,1966-10-10,6.75,00,31,F,205,26,5,Alabama,13
1610612760,1992,203,Nate McMillan,1964-08-03,6.416666666666667,00,10,G,195,28,6,North Carolina State,13
1610612760,1992,77789,Gerald Paddio,1965-04-21,6.583333333333333,00,21,F,205,28,1,Nevada-Las Vegas,13
1610612760,1992,56,Gary Payton,1968-07-23,6.333333333333333,00,20,G,190,24,2,Oregon State,13
1610612760,1993,355,Vincent Askew,1966-02-28,6.5,00,17,G,210,28,4,Memphis,14
1610612760,1993,262,Michael Cage,1962-01-28,6.75,00,44,C,224,32,9,San Diego State,14
1610612760,1993,76732,Alphonso Ford,1971-10-31,6.083333333333333,00,3,F,190,22,0,Mississippi Valley State,14
1610612760,1993,383,Kendall Gill,1968-05-25,6.416666666666667,00,13,G,216,26,3,Illinois,14
1610612760,1993,911,Ervin Johnson,1967-12-21,6.916666666666667,00,50,C,255,26,0,New Orleans,14
1610612760,1993,431,Shawn Kemp,1969-11-26,6.833333333333333,00,40,F,280,24,4,Trinity Valley Community College,14
1610612760,1993,1101,Rich King,1969-04-04,7.166666666666667,00,25,C,260,25,2,Nebraska,14
1610612760,1993,12,Chris King,1969-07-24,6.666666666666667,00,35,F,215,24,0,Wake Forest,14
1610612760,1993,203,Nate McMillan,1964-08-03,6.416666666666667,00,10,G,195,29,7,North Carolina State,14
1610612760,1993,56,Gary Payton,1968-07-23,6.333333333333333,00,20,G,190,25,3,Oregon State,14
1610612760,1994,355,Vincent Askew,1966-02-28,6.5,00,17,G,210,29,5,Memphis,14
1610612760,1994,76362,Bill Cartwright,1957-07-30,7.083333333333333,00,24,C,245,37,14,San Francisco,14
1610612760,1994,383,Kendall Gill,1968-05-25,6.416666666666667,00,13,G,200,27,4,Illinois,14
1610612760,1994,780,Byron Houston,1969-11-22,6.416666666666667,00,21,F,250,25,2,Oklahoma State,14
1610612760,1994,911,Ervin Johnson,1967-12-21,6.916666666666667,00,50,C,245,27,1,New Orleans,14
1610612760,1994,431,Shawn Kemp,1969-11-26,6.833333333333333,00,40,F,245,25,5,Trinity Valley Community College,14
1610612760,1994,1101,Rich King,1969-04-04,7.166666666666667,00,45,C,260,26,3,Nebraska,14
1610612760,1994,36,Sarunas Marciulionis,1964-06-13,6.416666666666667,00,30,G,200,31,4,Lithuania,14
1610612760,1994,203,Nate McMillan,1964-08-03,6.416666666666667,00,10,G,195,30,8,North Carolina State,14
1610612760,1994,56,Gary Payton,1968-07-23,6.333333333333333,00,20,G,190,26,4,Oregon State,14
1610612760,1995,726,Sherell Ford,1972-08-26,6.583333333333333,00,1,F,210,23,0,Illinois-Chicago,13
1610612760,1995,355,Vincent Askew,1966-02-28,6.5,00,2,F-G,235,30,6,Memphis,13
1610612760,1995,203,Nate McMillan,1964-08-03,6.416666666666667,00,10,G,200,31,9,North Carolina State,13
1610612760,1995,96,Detlef Schrempf,1963-01-21,6.833333333333333,00,11,F,235,33,10,Washington,13
1610612760,1995,727,Eric Snow,1973-04-24,6.25,00,13,G,200,23,0,Michigan State,13
1610612760,1995,64,Sam Perkins,1961-06-14,6.75,00,14,C-F,255,35,11,North Carolina,13
1610612760,1995,56,Gary Payton,1968-07-23,6.333333333333333,00,20,G,190,27,5,Oregon State,13
1610612760,1995,766,David Wingate,1963-12-15,6.416666666666667,00,25,G-F,185,32,9,Georgetown,13
1610612760,1995,765,Hersey Hawkins,1966-09-29,6.25,00,33,G,190,29,7,Bradley,13
1610612760,1995,783,Frank Brickowski,1959-08-14,6.75,00,34,C-F,248,36,10,Penn State,13
1610612760,1996,203,Nate McMillan,1964-08-03,6.416666666666667,00,10,G,200,32,10,North Carolina State,12
1610612760,1996,96,Detlef Schrempf,1963-01-21,6.833333333333333,00,11,F,235,34,11,Washington,12
1610612760,1996,727,Eric Snow,1973-04-24,6.25,00,13,G,200,24,1,Michigan State,12
1610612760,1996,64,Sam Perkins,1961-06-14,6.75,00,14,F-C,255,36,12,North Carolina,12
1610612760,1996,56,Gary Payton,1968-07-23,6.333333333333333,00,20,G,190,28,6,Oregon State,12
1610612760,1996,37,Greg Graham,1970-11-26,6.333333333333333,00,21,G,182,26,3,Indiana,12
1610612760,1996,29,Jim McIlvaine,1972-07-30,7.083333333333333,00,22,C,260,24,2,Marquette,12
1610612760,1996,1125,Larry Stewart,1968-09-21,6.666666666666667,00,23,F,230,28,4,Coppin State,12
1610612760,1996,766,David Wingate,1963-12-15,6.416666666666667,00,25,G,185,33,10,Georgetown,12
1610612760,1996,765,Hersey Hawkins,1966-09-29,6.25,00,33,G,190,30,8,Bradley,12
1610612760,1997,21,Greg Anthony,1967-11-15,6.083333333333333,00,2,G,180,30,6,Nevada-Las Vegas,11
1610612760,1997,760,Jerome Kersey,1962-06-26,6.583333333333333,00,7,F,225,36,13,Longwood,11
1610612760,1997,107,Dale Ellis,1960-08-06,6.583333333333333,00,9,G-F,215,37,14,Tennessee,11
1610612760,1997,203,Nate McMillan,1964-08-03,6.416666666666667,00,10,G-F,210,33,11,North Carolina State,11
1610612760,1997,96,Detlef Schrempf,1963-01-21,6.833333333333333,00,11,F,235,35,12,Washington,11
1610612760,1997,64,Sam Perkins,1961-06-14,6.75,00,14,F-C,260,37,13,North Carolina,11
1610612760,1997,1425,Aaron Williams,1971-10-02,6.75,00,15,C-F,225,26,3,Xavier,11
1610612760,1997,56,Gary Payton,1968-07-23,6.333333333333333,00,20,G,180,29,7,Oregon State,11
1610612760,1997,29,Jim McIlvaine,1972-07-30,7.083333333333333,00,22,C,264,25,3,Marquette,11
1610612760,1997,765,Hersey Hawkins,1966-09-29,6.25,00,33,G,200,31,9,Bradley,11
1610612760,1998,178,Olden Polynice,1964-11-21,7,00,0,C-F,250,34,11,Virginia,12
1610612760,1998,1735,Vladimir Stepania,1976-05-08,7,00,5,C,236,23,0,Slovenia,12
1610612760,1998,1740,Rashard Lewis,1979-08-08,6.833333333333333,00,7,G-F,215,19,0,Alief Elsik HS (TX),12
1610612760,1998,96,Detlef Schrempf,1963-01-21,6.833333333333333,00,11,F,235,36,13,Washington,12
1610612760,1998,1003,Drew Barry,1973-02-17,6.416666666666667,00,12,G,191,26,1,Georgia Tech,12
1610612760,1998,1425,Aaron Williams,1971-10-02,6.75,00,15,F,225,27,4,Xavier,12
1610612760,1998,56,Gary Payton,1968-07-23,6.333333333333333,00,20,G,180,30,8,Oregon State,12
1610612760,1998,180,John Crotty,1969-07-15,6.166666666666667,00,22,G,194,29,6,Virginia,12
1610612760,1998,931,Don MacLean,1970-01-16,6.833333333333333,00,24,F,235,29,6,UCLA,12
1610612760,1998,765,Hersey Hawkins,1966-09-29,6.25,00,33,G,200,32,10,Bradley,12
1610612760,1999,1742,Shammond Williams,1975-04-05,6.083333333333333,00,1,G,201,25,1,North Carolina,12
1610612760,1999,1740,Rashard Lewis,1979-08-08,6.833333333333333,00,7,F,215,20,1,Alief Elsik HS (TX),12
1610612760,1999,1953,Lazaro Borrell,1972-09-20,6.666666666666667,00,11,F,220,27,0,Cuba,12
1610612760,1999,1023,Emanual Davis,1968-08-27,6.416666666666667,00,15,G,195,31,2,Delaware State,12
1610612760,1999,56,Gary Payton,1968-07-23,6.333333333333333,00,20,G,180,31,9,Oregon State,12
1610612760,1999,1739,Ruben Patterson,1975-07-31,6.5,00,21,F,227,24,1,Cincinnati,12
1610612760,1999,699,Brent Barry,1971-12-31,6.5,00,31,G,195,28,3,Oregon State,12
1610612760,1999,1741,Jelani McCoy,1977-12-06,6.833333333333333,00,34,C,245,22,1,UCLA,12
1610612760,1999,452,Vin Baker,1971-11-23,6.916666666666667,00,42,F,250,28,6,Hartford,12
1610612760,1999,323,Greg Foster,1968-10-03,6.916666666666667,00,44,C,250,31,9,Texas-El Paso,12
1610612760,2000,2071,Olumide Oyedeji,1981-05-11,6.833333333333333,00,0,C,240,20,0,Nigeria,12
1610612760,2000,1742,Shammond Williams,1975-04-05,6.083333333333333,00,1,G,201,26,2,North Carolina,12
1610612760,2000,1740,Rashard Lewis,1979-08-08,6.833333333333333,00,7,F,215,21,2,Alief Elsik HS (TX),12
1610612760,2000,1023,Emanual Davis,1968-08-27,6.416666666666667,00,15,G,195,32,3,Delaware State,12
1610612760,2000,56,Gary Payton,1968-07-23,6.333333333333333,00,20,G,180,32,10,Oregon State,12
1610612760,2000,1739,Ruben Patterson,1975-07-31,6.416666666666667,00,21,F-G,224,25,2,Cincinnati,12
1610612760,2000,2046,Desmond Mason,1977-10-11,6.416666666666667,00,24,G-F,215,23,0,Oklahoma State,12
1610612760,2000,766,David Wingate,1963-12-15,6.416666666666667,00,25,G-F,187,37,14,Georgetown,12
1610612760,2000,699,Brent Barry,1971-12-31,6.5,00,31,G,215,29,5,Oregon State,12
1610612760,2000,121,Patrick Ewing,1962-08-05,7,00,33,C,255,38,15,Georgetown,12
1610612760,2001,2071,Olumide Oyedeji,1981-05-11,6.833333333333333,00,0,C,255,21,1,Nigeria,13
1610612760,2001,1742,Shammond Williams,1975-04-05,6.083333333333333,00,1,G,201,27,3,North Carolina,13
1610612760,2001,1740,Rashard Lewis,1979-08-08,6.833333333333333,00,7,F,215,22,3,Alief Elsik HS (TX),13
1610612760,2001,988,Randy Livingston,1975-04-02,6.333333333333333,00,9,G,209,27,5,Louisiana State,13
1610612760,2001,1542,Predrag Drobnjak,1975-10-27,6.916666666666667,00,14,C,272,26,0,Yugoslavia,13
1610612760,2001,56,Gary Payton,1968-07-23,6.333333333333333,00,20,G,180,33,11,Oregon State,13
1610612760,2001,2046,Desmond Mason,1977-10-11,6.416666666666667,00,24,F-G,222,24,1,Oklahoma State,13
1610612760,2001,2248,Earl Watson,1979-06-12,6.083333333333333,00,25,G,190,23,0,UCLA,13
1610612760,2001,699,Brent Barry,1971-12-31,6.5,00,31,G,203,30,6,Oregon State,13
1610612760,2001,1744,Jerome James,1975-11-17,7.083333333333333,00,33,C,272,26,1,Florida A&M,13
1610612760,2002,2173,Sean Colson,1975-07-01,6,00,3,G,175,27,1,North Carolina-Charlotte,16
1610612760,2002,1738,Ansu Sesay,1976-07-29,6.75,00,5,F,225,26,1,Mississippi,16
1610612760,2002,1740,Rashard Lewis,1979-08-08,6.833333333333333,00,7,F,215,23,4,Alief Elsik HS (TX),16
1610612760,2002,958,Vitaly Potapenko,1975-03-21,6.833333333333333,00,9,C-F,285,28,6,Wright State,16
1610612760,2002,1542,Predrag Drobnjak,1975-10-27,6.916666666666667,00,14,C,272,27,1,Yugoslavia,16
1610612760,2002,72,Kenny Anderson,1970-10-09,6.083333333333333,00,17,G,168,32,11,Georgia Tech,16
1610612760,2002,56,Gary Payton,1968-07-23,6.333333333333333,00,20,G,180,34,12,Oregon State,16
1610612760,2002,2046,Desmond Mason,1977-10-11,6.416666666666667,00,24,F-G,222,25,2,Oklahoma State,16
1610612760,2002,699,Brent Barry,1971-12-31,6.5,00,31,G,203,31,7,Oregon State,16
1610612760,2002,1750,Miles Simon,1975-11-21,6.25,00,32,G,202,27,1,Arizona,16
1610612760,2003,2555,Nick Collison,1980-10-26,6.75,00,4,F,255,23,0,Kansas,15
1610612760,2003,1738,Ansu Sesay,1976-07-29,6.75,00,5,F,225,27,2,Mississippi,15
1610612760,2003,1740,Rashard Lewis,1979-08-08,6.833333333333333,00,7,F,215,24,5,Alief Elsik HS (TX),15
1610612760,2003,2557,Luke Ridnour,1981-02-13,6.166666666666667,00,8,G,175,23,0,Oregon,15
1610612760,2003,958,Vitaly Potapenko,1975-03-21,6.833333333333333,00,9,C-F,285,29,7,Wright State,15
1610612760,2003,1744,Jerome James,1975-11-17,7.083333333333333,00,13,C,272,28,3,Florida A&M,15
1610612760,2003,2436,Flip Murray,1979-07-29,6.333333333333333,00,22,G,190,24,1,Shaw,15
1610612760,2003,2499,Richie Frahm,1977-08-14,6.416666666666667,00,24,G,210,26,0,Gonzaga,15
1610612760,2003,2501,Reggie Evans,1980-05-18,6.666666666666667,00,30,F,245,24,1,Iowa,15
1610612760,2003,699,Brent Barry,1971-12-31,6.5,00,31,G,203,32,8,Oregon State,15
1610612760,2004,2555,Nick Collison,1980-10-26,6.75,00,4,F,255,24,0,Kansas,14
1610612760,2004,1740,Rashard Lewis,1979-08-08,6.833333333333333,00,7,F,215,25,6,Alief Elsik HS (TX),14
1610612760,2004,2557,Luke Ridnour,1981-02-13,6.083333333333333,00,8,G,167,24,1,Oregon,14
1610612760,2004,958,Vitaly Potapenko,1975-03-21,6.833333333333333,00,9,C-F,285,30,8,Wright State,14
1610612760,2004,2863,Damien Wilkins,1980-01-11,6.5,00,12,F,225,25,0,Georgia,14
1610612760,2004,1744,Jerome James,1975-11-17,7.083333333333333,00,13,C,272,29,4,Florida A&M,14
1610612760,2004,1504,Danny Fortson,1976-03-27,6.666666666666667,00,21,F,260,29,7,Cincinnati,14
1610612760,2004,2436,Flip Murray,1979-07-29,6.25,00,22,G,197,25,2,Shaw,14
1610612760,2004,2043,Mateen Cleaves,1977-09-07,6.166666666666667,00,24,G,210,27,4,Michigan State,14
1610612760,2004,2501,Reggie Evans,1980-05-18,6.666666666666667,00,30,F,245,25,2,Iowa,14
1610612760,2005,2555,Nick Collison,1980-10-26,6.75,00,4,C-F,255,25,1,Kansas,13
1610612760,2005,1740,Rashard Lewis,1979-08-08,6.833333333333333,00,7,F,215,26,7,Alief Elsik HS (TX),13
1610612760,2005,2557,Luke Ridnour,1981-02-13,6.083333333333333,00,8,G,167,25,2,Oregon,13
1610612760,2005,2863,Damien Wilkins,1980-01-11,6.5,00,12,G,225,26,1,Georgia,13
1610612760,2005,101230,Noel Felix,1981-10-04,6.75,00,16,F,225,24,0,Fresno State,13
1610612760,2005,1504,Danny Fortson,1976-03-27,6.666666666666667,00,21,F,260,30,8,Cincinnati,13
1610612760,2005,2248,Earl Watson,1979-06-12,6.083333333333333,00,25,G,195,27,4,UCLA,13
1610612760,2005,101130,Johan Petro,1986-01-27,7,00,27,C,247,20,0,"Paris, France",13
1610612760,2005,2366,Mike Wilks,1979-05-07,5.833333333333333,00,29,G,180,27,3,Rice,13
1610612760,2005,2741,Robert Swift,1985-12-03,7,00,31,C,245,20,1,Bakersfield HS (CA),13
1610612760,2006,2555,Nick Collison,1980-10-26,6.833333333333333,00,4,C-F,255,26,2,Kansas,15
